brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Vivo,Android,23.65,yes,no,13.0,16.0,128.0,4.0,3940.0,189.5,2019,351,300.53,194.49
Vivo,Android,21.43,yes,no,13.0,16.0,256.0,4.0,4000.0,188.0,2019,237,479.52,359.61
Vivo,Android,23.65,yes,no,13.0,16.0,64.0,4.0,4000.0,189.5,2019,415,309.63,154.67
Vivo,Android,21.75,yes,no,13.0,12.0,256.0,4.0,4000.0,180.0,2019,305,399.34,258.43
Vivo,Android,21.43,yes,no,13.0,16.0,128.0,4.0,3700.0,185.0,2019,430,359.37,179.67
Vivo,Android,19.37,yes,no,13.0,16.0,64.0,4.0,3260.0,149.3,2019,375,211.88,138.31
Vivo,Android,21.43,yes,no,13.0,12.0,128.0,4.0,3500.0,199.0,2018,603,700.78,280.31
Vivo,Android,15.56,yes,no,13.0,8.0,128.0,4.0,4030.0,165.0,2018,411,229.32,114.65
Vivo,Android,18.73,yes,no,13.0,20.0,64.0,4.0,4030.0,163.5,2018,607,250.04,99.95
Vivo,Android,19.37,yes,no,13.0,16.0,32.0,4.0,3260.0,156.2,2018,623,170.31,68.13
Vivo,Android,15.56,yes,no,13.0,8.0,64.0,4.0,4030.0,163.5,2018,621,199.91,80.04
Vivo,Android,18.73,yes,no,13.0,8.0,16.0,4.0,4030.0,163.5,2019,261,99.04,75.95
Vivo,Android,18.73,yes,no,13.0,8.0,64.0,4.0,4030.0,163.5,2019,198,201.45,151.77
Vivo,Android,18.73,yes,no,13.0,8.0,32.0,4.0,4030.0,163.5,2018,538,198.81,99.42
Vivo,Android,18.73,yes,no,13.0,5.0,16.0,4.0,3260.0,143.0,2018,558,130.87,65.47
Vivo,Android,15.72,yes,no,13.0,12.0,64.0,4.0,3315.0,164.0,2018,477,250.05,125.08
Vivo,Android,15.72,yes,no,13.0,24.0,128.0,4.0,3315.0,164.0,2018,648,349.19,139.63
Vivo,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3360.0,150.0,2018,589,119.84,59.88
Vivo,Android,15.72,yes,no,13.0,25.0,128.0,4.0,3315.0,164.0,2018,448,278.15,139.01
Vivo,Android,15.72,yes,no,13.0,16.0,128.0,4.0,3315.0,162.0,2018,385,250.27,162.05
Vivo,Android,21.75,yes,no,13.0,12.0,128.0,4.0,3400.0,156.2,2018,589,500.73,250.55
Vivo,Android,21.75,yes,no,13.0,25.0,64.0,4.0,3400.0,156.0,2018,408,349.47,174.81
Vivo,Android,18.73,yes,no,13.0,8.0,64.0,4.0,3260.0,152.0,2018,449,200.3,100.08
Vivo,Android,15.72,yes,no,13.0,12.0,64.0,4.0,3260.0,150.0,2018,376,297.5,193.42
Vivo,Android,19.37,yes,no,13.0,16.0,128.0,4.0,3260.0,149.3,2018,591,249.47,124.77
Vivo,Android,24.61,yes,no,13.0,16.0,128.0,4.0,4000.0,199.0,2018,583,698.66,349.32
Vivo,Android,24.61,yes,no,13.0,16.0,128.0,4.0,4000.0,199.0,2018,465,600.93,300.37
Vivo,Android,19.37,yes,no,13.0,24.0,64.0,4.0,3260.0,149.3,2018,667,300.19,120.22
Vivo,Android,18.73,yes,no,13.0,8.0,64.0,4.0,3260.0,150.0,2018,658,249.95,99.86
Vivo,Android,18.73,yes,no,13.0,5.0,32.0,4.0,3260.0,146.5,2018,453,179.81,89.99
Vivo,Android,19.69,yes,no,13.0,24.0,128.0,4.0,3425.0,159.0,2018,537,429.76,214.89
Vivo,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3360.0,150.0,2018,523,140.79,70.31
Vivo,Android,15.72,yes,no,13.0,16.0,32.0,4.0,3260.0,150.0,2018,679,258.96,103.57
Vivo,Android,15.72,yes,no,13.0,24.0,64.0,4.0,3260.0,150.0,2018,430,300.93,150.28
Vivo,Android,19.69,yes,no,13.0,12.0,128.0,4.0,3200.0,156.2,2018,582,550.7,275.38
Vivo,Android,19.69,yes,no,13.0,12.0,64.0,4.0,3200.0,156.2,2018,475,451.03,225.59
Vivo,Android,13.81,yes,no,16.0,24.0,32.0,4.0,3000.0,139.0,2017,597,249.65,124.77
Vivo,Android,22.07,yes,no,13.0,12.0,64.0,4.0,3900.0,181.5,2017,540,451.08,225.57
Vivo,Android,22.07,yes,no,13.0,12.0,128.0,4.0,3900.0,181.5,2018,475,551.0,275.25
Vivo,Android,15.4,yes,no,13.0,12.0,64.0,4.0,3250.0,159.0,2017,863,390.45,117.08
Vivo,Android,28.42,yes,no,16.0,24.0,64.0,4.0,3225.0,160.0,2017,610,361.12,144.31
Vivo,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,157.0,2017,799,169.56,67.92
Vivo,Android,13.49,yes,no,13.0,16.0,32.0,4.0,3000.0,162.8,2017,843,199.93,60.0
Vivo,Android,26.19,yes,no,16.0,14.0,64.0,4.0,4015.0,183.2,2017,662,391.35,156.54
Vivo,Android,13.49,yes,no,16.0,14.0,64.0,4.0,3320.0,154.0,2017,582,352.02,175.99
Vivo,Android,13.49,yes,no,13.0,20.0,64.0,4.0,3000.0,154.0,2017,797,278.35,111.32
Vivo,Android,10.95,yes,no,5.0,2.0,16.0,4.0,1900.0,157.8,2017,843,120.94,36.36
Vivo,Android,13.02,yes,no,13.0,5.0,16.0,4.0,2730.0,142.0,2017,608,198.74,79.39
Vivo,Android,13.49,yes,no,13.0,16.0,32.0,4.0,3000.0,155.0,2017,786,160.21,64.18
Vivo,Android,13.49,yes,no,16.0,14.0,64.0,4.0,3160.0,158.6,2017,601,449.41,179.83
Vivo,Android,13.49,yes,no,13.0,16.0,32.0,4.0,3000.0,154.0,2016,569,270.21,135.21
Vivo,Android,20.0,yes,no,14.5,16.0,128.0,4.0,4080.0,178.0,2016,840,699.7,209.88
Vivo,Android,26.67,yes,no,16.0,8.0,64.0,4.0,4000.0,199.0,2016,606,580.39,232.26
Vivo,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3050.0,154.0,2016,661,460.65,184.36
Vivo,Android,13.49,yes,no,13.0,20.0,32.0,4.0,3000.0,154.0,2016,617,249.65,99.9
Vivo,Android,13.81,yes,no,16.0,16.0,64.0,4.0,4000.0,183.5,2016,791,680.67,272.38
Vivo,Android,13.02,yes,no,13.0,16.0,64.0,4.0,3000.0,151.0,2016,834,639.71,191.87
Vivo,Android,13.49,yes,no,13.0,8.0,32.0,4.0,3000.0,168.0,2016,678,300.68,120.26
Vivo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2550.0,138.0,2016,664,261.18,104.61
Vivo,Android,13.81,yes,no,16.0,8.0,64.0,4.0,3000.0,172.5,2016,817,410.17,123.25
Vivo,Android,13.02,yes,no,13.0,8.0,64.0,4.0,2400.0,140.5,2016,1068,350.23,104.9
Vivo,Android,19.53,yes,no,16.0,8.0,128.0,4.0,3600.0,167.8,2016,618,608.2,243.37
Vivo,Android,19.53,yes,no,16.0,8.0,128.0,4.0,3600.0,167.8,2016,675,519.23,207.57
Vivo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2350.0,157.0,2015,735,129.38,51.77
Vivo,Android,11.27,no,no,8.0,2.0,32.0,4.0,2100.0,137.0,2015,873,129.85,38.9
Vivo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,153.0,2015,754,98.6,39.46
Vivo,Android,13.49,yes,no,13.0,5.0,32.0,4.0,4150.0,194.0,2015,753,438.7,175.45
Vivo,Android,13.02,yes,no,13.0,8.0,16.0,4.0,2450.0,151.0,2015,857,299.92,90.02
Vivo,Android,13.49,yes,no,13.0,5.0,16.0,4.0,2300.0,153.0,2015,780,430.21,172.15
Vivo,Android,13.49,yes,no,13.0,5.0,16.0,4.0,2300.0,156.0,2014,910,470.99,141.26
Vivo,Android,12.7,no,no,13.0,0.3,16.0,4.0,2000.0,150.0,2014,585,111.43,55.78
Vivo,Android,11.27,no,no,8.0,5.0,32.0,4.0,2100.0,156.0,2014,847,100.53,30.13
Vivo,Android,10.95,no,no,5.0,2.0,16.0,4.0,1900.0,130.0,2013,1092,109.63,32.96
Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,134.0,2018,372,70.69,47.13
Others,Android,13.81,yes,no,16.0,8.0,32.0,4.0,3100.0,153.0,2018,479,109.2,54.62
Others,Android,13.49,yes,no,13.0,8.0,16.0,4.0,2900.0,145.0,2018,369,120.21,78.37
Others,Android,18.1,yes,no,8.0,5.0,16.0,4.0,3100.0,155.0,2018,593,101.79,50.71
Others,Android,25.56,yes,no,5.0,2.0,16.0,4.0,4600.0,465.0,2017,767,181.47,72.51
Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,169.0,2017,686,79.7,31.82
Others,Android,13.49,yes,no,16.0,8.0,32.0,4.0,3000.0,166.0,2017,612,230.97,92.37
Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,151.0,2017,792,99.61,39.7
Others,Android,25.56,yes,no,5.0,2.0,16.0,4.0,5830.0,439.0,2016,926,189.38,56.68
Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,167.9,2016,622,58.39,23.35
Others,Android,13.49,yes,no,16.0,8.0,32.0,4.0,3000.0,155.0,2016,1047,380.54,114.18
Others,Android,13.49,yes,no,13.0,5.0,16.0,4.0,2960.0,150.0,2016,569,160.31,80.25
Others,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,128.0,2016,959,100.98,30.44
Others,Android,8.41,no,no,2.0,5.0,16.0,4.0,1400.0,110.0,2016,1063,30.81,9.3
Others,Android,10.95,yes,no,5.0,2.0,32.0,4.0,1780.0,146.0,2015,720,69.7,27.84
Others,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,159.0,2015,872,170.86,51.33
Others,Android,23.81,yes,no,5.0,2.0,16.0,4.0,2500.0,406.0,2015,737,211.88,84.67
Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2500.0,155.0,2015,948,112.3,33.71
Others,Android,10.16,no,no,2.0,2.0,16.0,4.0,1400.0,112.0,2015,1048,60.77,18.41
Others,Android,12.7,yes,no,5.0,0.3,16.0,4.0,3000.0,162.0,2014,697,150.29,60.26
Others,Android,10.95,no,no,5.0,0.3,16.0,4.0,1880.0,152.0,2014,745,90.39,36.13
Others,Android,10.16,no,no,3.15,2.0,16.0,4.0,1400.0,117.0,2014,966,50.08,15.12
Others,Android,8.41,no,no,2.0,0.3,16.0,4.0,2000.0,118.0,2013,861,49.42,14.79
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,136.0,2013,625,111.58,44.57
Others,Android,15.24,yes,no,16.0,16.0,64.0,4.0,3000.0,164.0,2018,486,300.76,150.22
Others,Android,15.24,yes,no,13.0,16.0,32.0,4.0,3000.0,153.0,2018,546,200.15,100.13
Others,Android,13.81,yes,no,16.0,5.0,64.0,4.0,3000.0,162.0,2017,769,191.49,76.63
Others,Android,13.81,yes,no,13.0,16.0,16.0,4.0,2900.0,160.0,2017,560,150.84,75.52
Others,Android,12.7,no,no,5.0,2.0,16.0,4.0,1800.0,156.0,2015,1065,118.74,35.7
Others,Android,12.7,no,no,5.0,1.3,16.0,4.0,1800.0,174.0,2014,566,101.24,50.59
Others,Android,10.95,yes,no,5.0,2.0,16.0,4.0,2100.0,141.0,2014,674,129.59,51.92
Others,Android,8.41,no,no,2.0,1.3,16.0,4.0,2100.0,105.0,2014,955,48.68,14.79
Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2100.0,175.0,2014,658,160.29,64.35
Others,Android,12.7,yes,no,16.0,8.0,16.0,4.0,2350.0,143.0,2014,717,299.69,119.95
Others,Android,11.27,no,no,8.0,5.0,32.0,4.0,2000.0,124.0,2014,605,199.26,79.73
Others,Android,11.27,yes,no,8.0,5.0,16.0,4.0,2000.0,119.0,2014,850,201.58,60.51
Others,Android,12.7,no,no,16.0,8.0,16.0,4.0,2350.0,154.0,2014,974,350.06,105.03
Xiaomi,Android,21.43,yes,no,12.0,20.0,256.0,4.0,4000.0,205.0,2019,517,449.95,224.92
Xiaomi,Android,19.37,yes,no,12.0,8.0,64.0,4.0,4000.0,180.0,2019,256,129.75,100.29
Xiaomi,Android,15.72,yes,no,12.0,13.0,128.0,4.0,4000.0,186.0,2019,328,199.61,130.51
Xiaomi,Android,21.43,yes,no,12.0,20.0,64.0,4.0,3800.0,189.0,2019,362,600.19,390.27
Xiaomi,Android,21.43,yes,no,12.0,20.0,256.0,4.0,3300.0,173.0,2019,195,529.68,400.24
Xiaomi,Android,28.1,yes,no,12.0,20.0,64.0,4.0,3070.0,155.0,2019,353,303.24,197.95
Xiaomi,Android,21.43,yes,no,12.0,20.0,64.0,4.0,3300.0,173.0,2019,465,448.95,224.35
Xiaomi,Android,12.7,yes,no,8.0,5.0,32.0,4.0,3000.0,137.0,2019,506,80.12,40.18
Xiaomi,Android,15.72,yes,no,12.0,13.0,64.0,4.0,4000.0,186.0,2019,414,149.53,74.72
Xiaomi,Android,26.04,yes,no,13.0,8.0,64.0,4.0,3000.0,150.0,2018,446,169.3,84.52
Xiaomi,Android,21.43,yes,no,13.0,14.5,256.0,4.0,3200.0,218.0,2018,727,559.33,223.76
Xiaomi,Android,15.4,yes,no,13.0,20.0,256.0,4.0,4000.0,190.0,2018,668,450.03,179.98
Xiaomi,Android,19.37,yes,no,13.0,14.5,64.0,4.0,4000.0,182.0,2018,469,190.93,95.39
Xiaomi,Android,18.57,yes,no,13.0,20.0,128.0,4.0,3000.0,177.0,2018,440,501.19,250.75
Xiaomi,Android,19.37,yes,no,13.0,24.0,64.0,4.0,3350.0,169.0,2018,427,230.7,115.36
Xiaomi,Android,18.1,yes,no,13.0,20.0,256.0,4.0,4000.0,182.0,2018,390,289.58,188.17
Xiaomi,Android,28.42,yes,no,13.0,20.0,128.0,4.0,3000.0,166.0,2018,471,191.92,95.93
Xiaomi,Android,26.04,yes,no,13.0,5.0,64.0,4.0,4000.0,178.0,2018,535,181.78,90.85
Xiaomi,Android,16.67,yes,no,13.0,8.0,128.0,4.0,5500.0,221.0,2018,682,231.76,92.72
Xiaomi,Android,20.32,yes,no,13.0,5.0,64.0,4.0,6000.0,342.5,2018,665,159.53,63.78
Xiaomi,Android,25.56,yes,no,13.0,5.0,128.0,4.0,8620.0,485.0,2018,665,260.62,104.57
Xiaomi,Android,19.84,yes,no,13.0,5.0,64.0,4.0,3000.0,146.0,2018,525,120.71,60.25
Xiaomi,Android,19.84,yes,no,13.0,5.0,32.0,4.0,3000.0,145.0,2018,641,90.58,36.24
Xiaomi,Android,18.57,yes,no,13.0,20.0,128.0,4.0,3000.0,177.0,2018,682,500.57,200.18
Xiaomi,Android,18.57,yes,no,13.0,20.0,64.0,4.0,3400.0,175.0,2018,372,380.55,246.65
Xiaomi,Android,26.67,yes,no,13.0,20.0,128.0,4.0,3120.0,164.0,2018,620,259.7,103.81
Xiaomi,Android,28.42,yes,no,13.0,16.0,64.0,4.0,3080.0,170.0,2018,465,151.21,75.61
Xiaomi,Android,28.42,yes,no,13.0,5.0,256.0,4.0,3400.0,191.0,2018,590,401.38,200.78
Xiaomi,Android,28.42,yes,no,13.0,13.0,64.0,4.0,4000.0,181.0,2018,543,180.64,90.44
Xiaomi,Android,28.42,yes,no,13.0,20.0,64.0,4.0,4000.0,181.0,2018,386,180.06,117.74
Xiaomi,Android,28.42,yes,no,13.0,20.0,128.0,4.0,4000.0,190.0,2018,630,400.41,160.12
Xiaomi,Android,28.42,yes,no,12.0,5.0,64.0,4.0,4000.0,180.0,2018,442,161.25,80.82
Xiaomi,Android,13.81,yes,no,12.0,5.0,32.0,4.0,3300.0,157.0,2017,679,159.87,64.13
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,3000.0,137.0,2017,769,110.7,44.46
Xiaomi,Android,13.49,yes,no,13.0,16.0,64.0,4.0,3080.0,153.0,2017,575,139.26,69.58
Xiaomi,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3080.0,150.0,2017,782,90.38,36.21
Xiaomi,Android,13.49,yes,no,13.0,16.0,64.0,4.0,3500.0,163.0,2017,581,278.73,139.44
Xiaomi,Android,28.42,yes,no,12.0,5.0,128.0,4.0,3400.0,185.0,2017,677,408.86,163.6
Xiaomi,Android,13.49,yes,no,13.0,5.0,64.0,4.0,3080.0,165.0,2017,683,172.09,68.89
Xiaomi,Android,22.22,yes,no,12.0,5.0,32.0,4.0,5300.0,211.0,2017,761,200.13,80.11
Xiaomi,Android,12.7,yes,no,13.0,5.0,64.0,4.0,4100.0,150.0,2017,881,111.1,33.3
Xiaomi,Android,15.08,yes,no,13.0,8.0,64.0,4.0,3350.0,168.0,2017,616,327.32,131.05
Xiaomi,Android,19.21,no,no,13.0,5.0,64.0,4.0,6600.0,328.0,2017,825,289.76,87.07
Xiaomi,Android,15.08,yes,no,12.0,8.0,64.0,4.0,2860.0,135.0,2017,565,149.82,74.97
Xiaomi,Android,13.49,yes,no,13.0,5.0,64.0,4.0,4100.0,165.0,2017,626,129.44,51.78
Xiaomi,Android,13.49,yes,no,13.0,5.0,64.0,4.0,4100.0,165.0,2017,705,150.14,60.1
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3120.0,131.5,2016,939,109.13,32.86
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,156.0,2016,713,131.26,52.49
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,156.0,2016,734,160.66,64.33
Xiaomi,Android,15.88,yes,no,16.0,5.0,256.0,4.0,4400.0,209.0,2016,543,388.86,194.36
Xiaomi,Android,13.81,yes,no,22.5,8.0,64.0,4.0,4070.0,166.0,2016,726,310.48,124.23
Xiaomi,Android,13.81,yes,no,13.0,4.0,128.0,4.0,4100.0,168.0,2016,891,310.31,92.97
Xiaomi,Android,15.08,yes,no,12.0,4.0,128.0,4.0,4100.0,145.0,2016,612,251.61,100.53
Xiaomi,Android,13.49,yes,no,13.0,5.0,16.0,4.0,4100.0,175.0,2016,1042,171.06,51.53
Xiaomi,Android,13.49,yes,no,13.0,5.0,128.0,4.0,4050.0,174.0,2016,629,168.88,67.57
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,1030,169.22,50.88
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,881,150.99,45.03
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,144.0,2016,700,118.68,47.45
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,670,130.6,52.22
Xiaomi,Android,15.08,yes,no,16.0,4.0,128.0,4.0,3000.0,129.0,2016,709,239.32,95.67
Xiaomi,Android,22.22,yes,no,16.0,5.0,16.0,4.0,4850.0,145.0,2016,799,150.51,60.22
Xiaomi,Android,12.7,yes,no,13.0,5.0,64.0,4.0,3260.0,133.0,2016,698,220.54,88.13
Xiaomi,Android,13.49,yes,no,16.0,5.0,16.0,4.0,4050.0,164.0,2016,884,160.37,48.24
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,144.0,2016,1045,159.25,47.84
Xiaomi,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3100.0,185.0,2015,980,140.03,41.89
Xiaomi,Android,19.21,no,no,8.0,5.0,16.0,4.0,6190.0,322.0,2015,1001,181.22,54.41
Xiaomi,Android,13.49,yes,no,13.0,5.0,16.0,4.0,4000.0,164.0,2015,812,179.82,53.98
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3080.0,132.0,2015,966,210.45,63.3
Xiaomi,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3060.0,160.0,2015,1021,161.65,48.6
Xiaomi,Android,11.27,yes,no,8.0,2.0,16.0,4.0,2200.0,133.0,2015,1057,101.91,30.46
Xiaomi,Android,11.27,yes,no,8.0,2.0,16.0,4.0,2200.0,133.0,2015,665,121.55,48.54
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3120.0,130.0,2015,1081,260.14,78.14
Xiaomi,Android,13.81,yes,no,13.0,4.0,64.0,4.0,3000.0,161.0,2015,635,250.1,99.91
Xiaomi,Android,13.81,yes,no,13.0,4.0,16.0,4.0,3000.0,161.0,2015,902,189.82,57.01
Xiaomi,Android,11.27,yes,no,8.0,2.0,32.0,4.0,2200.0,132.0,2015,626,129.49,51.73
Xiaomi,Android,11.27,yes,no,8.0,2.0,32.0,4.0,2200.0,133.0,2015,772,129.84,51.99
Xiaomi,Android,12.7,yes,no,13.0,8.0,16.0,4.0,3080.0,149.0,2014,591,228.59,114.35
Xiaomi,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3100.0,185.0,2014,842,160.58,48.21
Xiaomi,Android,12.7,yes,no,13.0,8.0,16.0,4.0,3080.0,149.0,2014,623,229.72,91.81
Xiaomi,Android,19.21,no,no,8.0,5.0,16.0,4.0,6700.0,360.0,2014,615,241.13,96.46
Xiaomi,Android,13.49,no,no,13.0,5.0,32.0,4.0,3100.0,199.0,2014,1017,121.05,36.44
Xiaomi,Android,12.7,no,no,13.0,2.0,16.0,4.0,3050.0,145.0,2013,916,201.39,60.4
Xiaomi,Android,11.27,no,no,8.0,1.6,32.0,4.0,2000.0,158.0,2014,913,89.22,26.81
Xiaomi,Android,11.27,no,no,8.0,1.3,16.0,4.0,2000.0,158.0,2013,793,99.77,40.07
Xiaomi,Android,10.64,no,no,8.0,2.0,16.0,4.0,2000.0,145.0,2013,565,249.27,124.83
XOLO,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,,2015,576,138.44,69.38
XOLO,Android,13.49,yes,no,8.0,5.0,16.0,4.0,3200.0,,2015,800,179.33,53.81
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,,2015,878,59.21,17.77
XOLO,Android,10.95,no,no,5.0,0.3,32.0,4.0,1800.0,,2015,1036,81.13,24.32
XOLO,Android,12.7,no,no,5.0,0.3,16.0,4.0,2500.0,,2015,679,77.26,30.85
XOLO,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2200.0,,2015,838,120.51,36.14
XOLO,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,,2015,1045,119.75,35.78
XOLO,Android,13.49,no,no,13.0,2.0,32.0,4.0,2600.0,120.0,2014,1008,129.54,38.92
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,120.0,2014,782,109.69,43.85
XOLO,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,120.0,2014,956,120.47,36.25
XOLO,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,120.0,2014,982,149.9,45.08
XOLO,Android,10.95,no,no,5.0,0.3,32.0,4.0,1700.0,120.0,2014,882,82.38,24.85
XOLO,Android,25.88,no,no,8.0,2.0,32.0,4.0,2500.0,120.0,2014,992,120.2,35.98
XOLO,Android,12.7,no,no,13.0,5.0,16.0,4.0,2100.0,120.0,2014,562,189.53,94.74
XOLO,Android,12.7,no,no,13.0,5.0,32.0,4.0,2300.0,120.0,2014,670,269.47,107.71
XOLO,Android,12.7,no,no,8.0,2.0,16.0,4.0,1920.0,120.0,2014,741,169.78,67.76
XOLO,Windows,11.27,no,no,8.0,2.0,32.0,4.0,1800.0,100.0,2014,669,121.59,48.57
XOLO,Android,10.16,no,no,3.15,0.3,16.0,4.0,1400.0,120.0,2014,573,60.54,30.19
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2250.0,120.0,2014,1059,161.38,48.53
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,603,98.74,39.22
XOLO,Android,15.24,no,no,8.0,2.0,16.0,4.0,3000.0,120.0,2014,865,169.51,50.9
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,939,80.07,24.0
XOLO,Android,12.7,no,no,8.0,2.0,16.0,4.0,2250.0,120.0,2014,575,139.8,69.85
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,120.0,2014,672,140.7,56.25
XOLO,Android,10.95,no,no,8.0,0.3,16.0,4.0,1800.0,120.0,2014,819,121.05,36.36
XOLO,Android,13.81,no,no,13.0,5.0,16.0,4.0,4000.0,148.85,2013,949,249.63,74.88
XOLO,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,148.85,2013,842,97.13,29.38
XOLO,Android,10.64,yes,no,8.0,1.0,32.0,4.0,1810.0,140.0,2013,565,189.08,94.56
XOLO,Android,17.78,no,no,5.0,0.3,16.0,4.0,4100.0,320.0,2013,686,188.8,75.47
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1450.0,116.0,2013,551,90.58,45.24
XOLO,Android,10.95,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,659,102.04,40.79
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,593,120.34,60.33
XOLO,Android,13.49,no,no,13.0,2.0,32.0,4.0,2600.0,180.0,2013,1057,161.82,48.6
XOLO,Android,11.27,no,no,8.0,2.0,16.0,4.0,1800.0,138.0,2013,863,120.34,36.24
XOLO,Android,10.95,no,no,5.0,0.3,16.0,4.0,1900.0,148.85,2013,771,81.12,32.32
XOLO,Android,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,148.85,2013,935,80.32,24.05
XOLO,Android,10.95,no,no,8.0,2.0,16.0,4.0,2400.0,151.3,2013,1042,120.76,36.23
XOLO,Android,17.78,no,no,2.0,0.65,32.0,4.0,4000.0,338.0,2013,1039,109.07,32.7
XOLO,Android,20.32,no,no,2.0,0.3,16.0,4.0,4000.0,480.0,2013,1004,119.69,35.98
XOLO,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,158.0,2013,1089,171.51,51.56
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,842,120.93,36.24
XOLO,Android,11.27,no,no,8.0,2.0,16.0,4.0,2000.0,167.0,2013,596,168.64,84.03
XOLO,Android,10.95,no,no,5.0,0.3,16.0,4.0,2000.0,147.7,2013,1007,121.08,36.23
XOLO,Android,11.27,no,no,8.0,1.3,32.0,4.0,1900.0,140.0,2013,852,171.23,51.25
XOLO,Android,10.64,no,no,5.0,0.3,16.0,4.0,2000.0,150.0,2013,739,139.72,55.95
XOLO,Android,8.41,no,no,5.0,0.65,16.0,4.0,1500.0,132.0,2013,1088,100.33,30.3
XOLO,Android,12.7,no,no,8.0,1.2,16.0,4.0,2100.0,171.1,2013,974,149.43,44.86
XOLO,Android,10.95,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,571,130.31,65.34
XOLO,Android,10.95,no,no,5.0,0.3,16.0,4.0,2400.0,151.3,2013,824,100.16,30.08
Others,Android,13.49,yes,no,16.0,8.0,32.0,4.0,9000.0,469.0,2018,621,249.61,99.96
Others,Android,12.7,no,no,13.1,2.0,16.0,4.0,2000.0,106.0,2013,707,189.96,76.02
Others,Android,13.49,yes,no,12.0,13.0,64.0,4.0,3300.0,170.0,2017,857,309.46,92.91
Others,Android,12.7,yes,no,8.0,2.1,32.0,4.0,2500.0,145.0,2014,662,150.69,60.18
Others,Android,11.27,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2016,854,79.36,23.78
Others,Android,13.02,yes,no,13.0,5.0,16.0,4.0,3000.0,172.0,2016,1003,170.35,51.26
Others,Android,13.49,yes,no,13.0,5.0,32.0,4.0,4000.0,172.0,2016,977,180.28,54.18
Others,Android,15.24,yes,no,13.0,8.0,16.0,4.0,4000.0,153.0,2016,1012,179.21,53.63
Others,Android,13.02,yes,no,21.0,8.0,32.0,4.0,3000.0,159.0,2015,573,419.6,209.91
